experiment_id,timestamp,repository,model,is_parallel,training_success,duration_seconds,retries,error_message,hyperparam_alpha,hyperparam_batch_size,hyperparam_dropout,hyperparam_epochs,hyperparam_kfold,hyperparam_learning_rate,hyperparam_max_iter,hyperparam_seed,hyperparam_weight_decay,perf_accuracy,perf_best_val_accuracy,perf_map,perf_precision,perf_rank1,perf_rank5,perf_recall,perf_test_accuracy,perf_test_loss,perf_eval_loss,perf_final_training_loss,perf_eval_samples_per_second,perf_top1_accuracy,perf_top5_accuracy,perf_top10_accuracy,perf_top20_accuracy,energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,experiment_source,num_mutated_params,mutated_param,mode,bg_repository,bg_model,bg_note,bg_log_directory,fg_duration_seconds,fg_retries,fg_error_message,composite_id
examples_mnist_ff_027_parallel,2025-12-10T11:54:43.775030,examples,mnist_ff,True,True,27.00777316093445,0,Training completed successfully,,32.0,,10.0,,0.0098250773423092,,1.0,,,,,,,,,87.8600001335144,,,,,,,,,950.18,68.94,1019.12,286.16269230769234,316.97,255.3,7440.23,81.23076923076923,83.0,86.65384615384616,100.0,,1.0,learning_rate,parallel,Person_reID_baseline_pytorch,densenet121,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251208_174625/examples_mnist_ff_027_parallel/background_logs,27.00777316093445,0.0,Training completed successfully,examples_mnist_ff_027_parallel|2025-12-10T11:54:43.775030
examples_mnist_ff_028_parallel,2025-12-10T11:56:43.635975,examples,mnist_ff,True,True,26.82304620742798,0,Training completed successfully,,32.0,,10.0,,0.0116374578975137,,1.0,,,,,,,,,89.50999975204468,,,,,,,,,943.8,67.9,1011.7,287.7688461538461,318.59,254.52,7481.989999999998,81.1923076923077,83.0,86.53846153846153,100.0,,1.0,learning_rate,parallel,Person_reID_baseline_pytorch,densenet121,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251208_174625/examples_mnist_ff_028_parallel/background_logs,26.82304620742798,0.0,Training completed successfully,examples_mnist_ff_028_parallel|2025-12-10T11:56:43.635975
examples_mnist_ff_029_parallel,2025-12-10T11:58:43.366585,examples,mnist_ff,True,True,26.69249129295349,0,Training completed successfully,,32.0,,10.0,,0.0110451349466112,,1.0,,,,,,,,,88.23999762535095,,,,,,,,,943.12,67.43,1010.55,286.4544,316.77,254.69,7161.360000000001,80.84,83.0,87.48,100.0,,1.0,learning_rate,parallel,Person_reID_baseline_pytorch,densenet121,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251208_174625/examples_mnist_ff_029_parallel/background_logs,26.69249129295349,0.0,Training completed successfully,examples_mnist_ff_029_parallel|2025-12-10T11:58:43.366585
examples_mnist_ff_030_parallel,2025-12-10T12:00:43.331950,examples,mnist_ff,True,True,26.92718243598938,0,Training completed successfully,,32.0,,10.0,,0.0159906612347298,,1.0,,,,,,,,,90.12999534606934,,,,,,,,,949.69,68.65,1018.34,287.4957692307692,318.14,260.3,7474.889999999999,80.6923076923077,83.0,86.76923076923077,100.0,,1.0,learning_rate,parallel,Person_reID_baseline_pytorch,densenet121,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251208_174625/examples_mnist_ff_030_parallel/background_logs,26.92718243598938,0.0,Training completed successfully,examples_mnist_ff_030_parallel|2025-12-10T12:00:43.331950
examples_mnist_ff_031_parallel,2025-12-10T12:02:26.504466,examples,mnist_ff,True,True,10.134073495864868,0,Training completed successfully,,98.0,,10.0,,0.01,,1.0,,,,,,,,,7.53000006079674,,,,,,,,,331.36,24.36,355.72,266.28,272.84,257.55,2396.52,78.55555555555556,79.0,79.11111111111111,98.0,,1.0,batch_size,parallel,Person_reID_baseline_pytorch,densenet121,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251208_174625/examples_mnist_ff_031_parallel/background_logs,10.134073495864868,0.0,Training completed successfully,examples_mnist_ff_031_parallel|2025-12-10T12:02:26.504466
examples_mnist_ff_032_parallel,2025-12-10T12:04:10.015710,examples,mnist_ff,True,True,10.473159551620483,0,Training completed successfully,,128.0,,10.0,,0.01,,1.0,,,,,,,,,9.99999940395355,,,,,,,,,341.75,25.01,366.76,258.259,272.19,241.44,2582.59,78.2,79.0,76.7,98.0,,1.0,batch_size,parallel,Person_reID_baseline_pytorch,densenet121,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251208_174625/examples_mnist_ff_032_parallel/background_logs,10.473159551620483,0.0,Training completed successfully,examples_mnist_ff_032_parallel|2025-12-10T12:04:10.015710
examples_mnist_ff_033_parallel,2025-12-10T12:05:53.177773,examples,mnist_ff,True,True,10.124077558517456,0,Training completed successfully,,114.0,,10.0,,0.01,,1.0,,,,,,,,,5.33999986946583,,,,,,,,,328.86,24.09,352.95,265.4455555555556,274.48,255.58,2389.01,78.66666666666667,79.0,77.22222222222223,98.0,,1.0,batch_size,parallel,Person_reID_baseline_pytorch,densenet121,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251208_174625/examples_mnist_ff_033_parallel/background_logs,10.124077558517456,0.0,Training completed successfully,examples_mnist_ff_033_parallel|2025-12-10T12:05:53.177773
examples_mnist_ff_034_parallel,2025-12-10T12:07:36.628761,examples,mnist_ff,True,True,10.412285804748535,0,Training completed successfully,,127.0,,10.0,,0.01,,1.0,,,,,,,,,9.39999967813492,,,,,,,,,339.24,24.59,363.83,265.708,270.16,259.42,2657.08,78.5,79.0,77.2,97.0,,1.0,batch_size,parallel,Person_reID_baseline_pytorch,densenet121,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251208_174625/examples_mnist_ff_034_parallel/background_logs,10.412285804748535,0.0,Training completed successfully,examples_mnist_ff_034_parallel|2025-12-10T12:07:36.628761
examples_mnist_ff_035_parallel,2025-12-10T12:09:19.744333,examples,mnist_ff,True,True,10.077389478683472,0,Training completed successfully,,81.0,,10.0,,0.01,,1.0,,,,,,,,,4.6399999409914,,,,,,,,,330.69,23.92,354.61,264.34666666666664,269.7,254.3,2379.12,78.22222222222223,79.0,79.0,98.0,,1.0,batch_size,parallel,Person_reID_baseline_pytorch,densenet121,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251208_174625/examples_mnist_ff_035_parallel/background_logs,10.077389478683472,0.0,Training completed successfully,examples_mnist_ff_035_parallel|2025-12-10T12:09:19.744333
examples_mnist_ff_036_parallel,2025-12-10T12:11:19.616917,examples,mnist_ff,True,True,26.834517002105716,0,Training completed successfully,,32.0,,10.0,,0.01,,5242.0,,,,,,,,,91.81999564170836,,,,,,,,,942.92,66.11,1009.03,288.26115384615383,319.16,254.78,7494.79,80.15384615384616,83.0,85.5,100.0,,1.0,seed,parallel,Person_reID_baseline_pytorch,densenet121,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251208_174625/examples_mnist_ff_036_parallel/background_logs,26.834517002105716,0.0,Training completed successfully,examples_mnist_ff_036_parallel|2025-12-10T12:11:19.616917
examples_mnist_ff_037_parallel,2025-12-10T12:13:19.230038,examples,mnist_ff,True,True,26.574527502059937,0,Training completed successfully,,32.0,,10.0,,0.01,,4927.0,,,,,,,,,91.93999767303468,,,,,,,,,934.98,65.7,1000.68,286.24,316.45,246.31,7156.0,79.8,83.0,85.64,100.0,,1.0,seed,parallel,Person_reID_baseline_pytorch,densenet121,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251208_174625/examples_mnist_ff_037_parallel/background_logs,26.574527502059937,0.0,Training completed successfully,examples_mnist_ff_037_parallel|2025-12-10T12:13:19.230038
examples_mnist_ff_038_parallel,2025-12-10T12:15:19.074376,examples,mnist_ff,True,True,26.80597710609436,0,Training completed successfully,,32.0,,10.0,,0.01,,2419.0,,,,,,,,,91.8999969959259,,,,,,,,,944.86,67.76,1012.62,288.5126923076923,316.02,253.7,7501.33,79.88461538461539,82.0,86.61538461538461,100.0,,1.0,seed,parallel,Person_reID_baseline_pytorch,densenet121,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251208_174625/examples_mnist_ff_038_parallel/background_logs,26.80597710609436,0.0,Training completed successfully,examples_mnist_ff_038_parallel|2025-12-10T12:15:19.074376
examples_mnist_ff_039_parallel,2025-12-10T12:17:18.818758,examples,mnist_ff,True,True,26.705962419509888,0,Training completed successfully,,32.0,,10.0,,0.01,,6378.0,,,,,,,,,92.20999479293825,,,,,,,,,945.48,67.23,1012.71,290.3724,319.05,259.81,7259.310000000001,80.08,83.0,87.2,100.0,,1.0,seed,parallel,Person_reID_baseline_pytorch,densenet121,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251208_174625/examples_mnist_ff_039_parallel/background_logs,26.705962419509888,0.0,Training completed successfully,examples_mnist_ff_039_parallel|2025-12-10T12:17:18.818758
examples_mnist_ff_040_parallel,2025-12-10T12:19:18.458253,examples,mnist_ff,True,True,26.60127282142639,0,Training completed successfully,,32.0,,10.0,,0.01,,1228.0,,,,,,,,,91.7099952697754,,,,,,,,,937.92,66.86,1004.78,291.1032,318.67,257.05,7277.58,80.16,83.0,88.16,100.0,,1.0,seed,parallel,Person_reID_baseline_pytorch,densenet121,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251208_174625/examples_mnist_ff_040_parallel/background_logs,26.60127282142639,0.0,Training completed successfully,examples_mnist_ff_040_parallel|2025-12-10T12:19:18.458253
examples_mnist_ff_003,2025-12-10T22:47:21.216386,examples,mnist_ff,False,True,7.657817125320435,0,Training completed successfully,,32.0,,10.0,,0.01,,1.0,,,,,,,,,10.06999984383583,,,,,,,,,195.26,15.51,210.77,74.14599999999999,78.19,68.88,370.73,46.6,48.0,1.2,3.0,,0.0,,,,,,,,,,examples_mnist_ff_003|2025-12-10T22:47:21.216386
examples_mnist_ff_004_parallel,2025-12-10T22:49:01.372578,examples,mnist_ff,True,True,7.119969129562378,0,Training completed successfully,,32.0,,10.0,,0.01,,1.0,,,,,,,,,8.9199997484684,,,,,,,,,212.43,14.59,227.02,86.27500000000002,88.5,81.31,517.6500000000001,49.5,50.0,10.5,13.0,,0.0,,parallel,examples,mnist,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251210_224430/examples_mnist_ff_004_parallel/background_logs,7.119969129562378,0.0,Training completed successfully,examples_mnist_ff_004_parallel|2025-12-10T22:49:01.372578
MRT-OAST_default_004,2025-12-13T00:56:10.836826,MRT-OAST,default,False,True,1174.6866512298584,0,Training completed successfully,,,0.2654805874380295,9.0,,0.0001277099577982,,5923.0,1.491054560061533e-05,0.8632,,,0.979006,,,0.73314,,,,,,,,,,34763.75,2673.32,37437.07,249.8013808267369,317.0,71.47,284024.16999999987,79.12225153913808,84.0,92.53737906772209,100.0,,5.0,,,,,,,,,,MRT-OAST_default_004|2025-12-13T00:56:10.836826
VulBERTa_mlp_002,2025-12-13T00:25:14.656413,VulBERTa,mlp,False,True,5666.075207471848,0,Training completed successfully,,,,18.0,,1.5493019876973174e-05,,9484.0,8.689933559623667e-05,,,,,,,,,,,,,,,,,164563.83,12846.76,177410.59,230.1179148550723,319.3,4.01,1270250.8899999992,77.59420289855072,84.0,89.64021739130435,100.0,,4.0,,,,,,,,,,VulBERTa_mlp_002|2025-12-13T00:25:14.656413
bug-localization-by-dnn-and-rvsm_default_003,2025-12-13T00:35:33.062755,bug-localization-by-dnn-and-rvsm,default,False,True,555.2883360385895,0,Training completed successfully,8.149778276780119e-06,,,,7.0,,2764.0,3242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,bug-localization-by-dnn-and-rvsm_default_003|2025-12-13T00:35:33.062755
examples_mnist_ff_001,2025-12-12T22:49:45.365408,examples,mnist_ff,False,True,7.693460941314697,0,Training completed successfully,,112.0,,8.0,,0.0072251915476177,,4791.0,,,,,,,,,9.55999940633774,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,examples_mnist_ff_001|2025-12-12T22:49:45.365408
MRT-OAST_default_026,2025-12-14T12:04:38.576574,MRT-OAST,default,False,True,1304.450757265091,0,Training completed successfully,,,,,,0.0001134318227458,,,,0.913,,,0.9363,,,0.8213,,,,,,,,,,,,,,,,,,,,,,1.0,learning_rate,,,,,,,,,MRT-OAST_default_026|2025-12-14T12:04:38.576574
MRT-OAST_default_027,2025-12-14T12:26:27.011723,MRT-OAST,default,False,True,1305.3117399215698,0,Training completed successfully,,,,,,6.952804551582374e-05,,,,0.8646,,,0.9175,,,0.7758,,,,,,,,,,,,,,,,,,,,,,1.0,learning_rate,,,,,,,,,MRT-OAST_default_027|2025-12-14T12:26:27.011723
MRT-OAST_default_028,2025-12-14T12:49:18.456359,MRT-OAST,default,False,True,1308.2798743247986,0,Training completed successfully,,,0.2882798339299303,,,,,,,0.8686,,,0.9177,,,0.7958,,,,,,,,,,,,,,,,,,,,,,1.0,dropout,,,,,,,,,MRT-OAST_default_028|2025-12-14T12:49:18.456359
MRT-OAST_default_029,2025-12-14T13:11:12.008186,MRT-OAST,default,False,True,1310.4275493621826,0,Training completed successfully,,,0.235536169857324,,,,,,,0.8826,,,0.9246,,,0.8018,,,,,,,,,,,,,,,,,,,,,,1.0,dropout,,,,,,,,,MRT-OAST_default_029|2025-12-14T13:11:12.008186
MRT-OAST_default_030_parallel,2025-12-14T13:38:50.509943,MRT-OAST,default,True,True,1565.3686130046844,0,Training completed successfully,,,,,,8.534711861238235e-05,,,,0.883,,,0.9826,,,0.7719,,,,,,,,,,56957.55,3701.46,60659.01,239.1128000000004,315.76,89.74,364647.0200000005,80.47016393442622,84.0,94.42032786885244,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_030_parallel|2025-12-14T13:38:50.509943
MRT-OAST_default_031_parallel,2025-12-14T14:06:34.663941,MRT-OAST,default,True,True,1570.968604803085,0,Training completed successfully,,,,,,5.378034923640546e-05,,,,0.8422,,,0.9744,,,0.6921,,,,,,,,,,57223.68,3761.66,60985.34,235.21763553233183,317.58,89.43,360118.20000000007,80.0365774003919,84.0,94.45591116917048,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_031_parallel|2025-12-14T14:06:34.663941
MRT-OAST_default_032_parallel,2025-12-14T14:34:16.631664,MRT-OAST,default,True,True,1568.8376388549805,0,Training completed successfully,,,0.2682563510963192,,,,,,,0.8776,,,0.9788,,,0.7636,,,,,,,,,,57262.41,3726.43,60988.84,236.23433900523565,317.98,90.08,360966.07000000007,80.40641361256544,84.0,94.49280104712042,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_032_parallel|2025-12-14T14:34:16.631664
MRT-OAST_default_033_parallel,2025-12-14T15:01:58.142669,MRT-OAST,default,True,True,1568.3770549297333,0,Training completed successfully,,,0.0958696603036163,,,,,,,4490.0,,,0.9444,,,0.8464,,,,,,,,,,56947.47,3694.12,60641.59,236.6635405759164,317.67,89.58,361621.8900000002,80.22774869109948,84.0,94.52421465968588,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_033_parallel|2025-12-14T15:01:58.142669
MRT-OAST_default_021_parallel,2025-12-15T09:27:34.188368,MRT-OAST,default,True,True,1083.8348605632782,0,Training completed successfully,,,,7.0,,,,,,4396.0,,,0.9407,,,0.8101,,,,,,,,,,39396.56,2569.82,41966.38,260.0010700757575,311.43,85.58,274561.12999999995,80.00189393939394,84.0,93.6373106060606,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_021_parallel|2025-12-15T09:27:34.188368
MRT-OAST_default_022_parallel,2025-12-15T10:05:36.796330,MRT-OAST,default,True,True,2189.4368748664856,0,Training completed successfully,,,,14.0,,,,,,4307.0,,,0.9246,,,0.7878,,,,,,,,,,79423.39,5246.62,84670.01,237.12348335677424,314.21,89.79,505784.3899999994,80.2906704172527,84.0,94.755743084857,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_022_parallel|2025-12-15T10:05:36.796330
MRT-OAST_default_023_parallel,2025-12-15T10:38:27.835821,MRT-OAST,default,True,True,1877.8855786323547,0,Training completed successfully,,,,12.0,,,,,,4336.0,,,0.9272,,,0.7978,,,,,,,,,,68326.54,4496.71,72823.25,236.5920546448084,314.65,90.99,432963.4599999993,80.37650273224044,84.0,94.63770491803278,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_023_parallel|2025-12-15T10:38:27.835821
MRT-OAST_default_024_parallel,2025-12-15T11:13:48.916209,MRT-OAST,default,True,True,2027.9183514118197,0,Training completed successfully,,,,13.0,,,,,,4319.0,,,0.927,,,0.7906,,,,,,,,,,73515.89,4840.84,78356.73,235.29990384615357,312.96,90.45,464952.6099999994,80.17611336032388,84.0,94.7494939271255,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_024_parallel|2025-12-15T11:13:48.916209
MRT-OAST_default_025_parallel,2025-12-15T11:41:32.949713,MRT-OAST,default,True,True,1570.8998608589172,0,Training completed successfully,,,,,,,,1238.0,,4420.0,,,0.937,,,0.8241,,,,,,,,,,57065.7,3809.8,60875.5,234.14608240680164,315.02,89.19,358009.3599999997,80.16350555918902,84.0,94.69130150425114,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_025_parallel|2025-12-15T11:41:32.949713
MRT-OAST_default_026_parallel,2025-12-15T12:09:19.595635,MRT-OAST,default,True,True,1573.5125215053558,0,Training completed successfully,,,,,,,,6283.0,,4359.0,,,0.9226,,,0.8125,,,,,,,,,,57198.16,3796.99,60995.15,232.6619986936644,317.12,89.86,356205.52000000014,79.83540169823645,85.0,94.5244937949053,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_026_parallel|2025-12-15T12:09:19.595635
MRT-OAST_default_027_parallel,2025-12-15T12:37:00.075925,MRT-OAST,default,True,True,1567.3477227687836,0,Training completed successfully,,,,,,,,4230.0,,4347.0,,,0.9176,,,0.8125,,,,,,,,,,57042.33,3791.05,60833.38,234.55559266535687,315.4,90.4,358166.39,80.07727570399476,84.0,94.60183366077275,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_027_parallel|2025-12-15T12:37:00.075925
MRT-OAST_default_028_parallel,2025-12-15T13:04:43.203984,MRT-OAST,default,True,True,1569.9818279743197,0,Training completed successfully,,,,,,,,3938.0,,4424.0,,,0.9305,,,0.8325,,,,,,,,,,57129.41,3791.11,60920.52,234.3360274869116,315.47,89.43,358065.45000000094,80.14332460732984,84.0,94.54515706806282,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_028_parallel|2025-12-15T13:04:43.203984
MRT-OAST_default_029_parallel,2025-12-15T13:32:28.547333,MRT-OAST,default,True,True,1572.2055823802948,0,Training completed successfully,,,,,,,,,1.6182744600190945e-05,4392.0,,,0.9354,,,0.8137,,,,,,,,,,57254.95,3857.8,61112.75,236.09910457516332,316.54,89.09,361231.63,80.39281045751633,84.0,94.31503267973856,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_029_parallel|2025-12-15T13:32:28.547333
MRT-OAST_default_030_parallel,2025-12-15T14:00:13.339026,MRT-OAST,default,True,True,1571.658179521561,0,Training completed successfully,,,,,,,,,0.0001408529683809,0.8926,,,0.9831,,,0.7917,,,,,,,,,,57332.65,3844.4,61177.05,237.11232984293213,312.32,90.15,362307.6400000003,80.6282722513089,84.0,94.46400523560207,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_030_parallel|2025-12-15T14:00:13.339026
MRT-OAST_default_031_parallel,2025-12-15T14:28:09.569087,MRT-OAST,default,True,True,1583.092097043991,0,Training completed successfully,,,,,,,,,0.000724443784884,0.8578,,,0.9776,,,0.7227,,,,,,,,,,57449.41,3905.62,61355.03,231.94397535668028,316.9,90.26,357657.610000001,80.11997405966278,84.0,94.27237354085604,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_031_parallel|2025-12-15T14:28:09.569087
MRT-OAST_default_032_parallel,2025-12-15T14:56:05.268245,MRT-OAST,default,True,True,1582.5351831912994,0,Training completed successfully,,,,,,,,,0.0006294700300616,0.8648,,,0.9796,,,0.736,,,,,,,,,,57665.59,3908.89,61574.48,231.1413424124516,313.42,91.22,356419.9500000004,80.09143968871595,84.0,94.3236057068742,100.0,,0.0,,parallel,,,,,,,,MRT-OAST_default_032_parallel|2025-12-15T14:56:05.268245
