experiment_id,timestamp,repository,model,mode,is_parallel,training_duration,hyperparam_learning_rate,hyperparam_batch_size,seed,energy_cpu_total_joules,energy_gpu_total_joules,gpu_power_avg_watts,gpu_power_max_watts,gpu_power_min_watts,gpu_util_avg,gpu_temp_max,gpu_temp_avg,perf_test_accuracy,cpu_pkg_ratio,gpu_power_fluctuation,gpu_temp_fluctuation,hyperparam_dropout,perf_map,perf_rank1,perf_rank5,hyperparam_kfold,l2_regularization,perf_top1_accuracy,perf_top5_accuracy,perf_accuracy,perf_precision,perf_recall,perf_eval_loss
bug-localization-by-dnn-and-rvsm_default_015_parallel,2025-12-15T07:38:26.044387,bug-localization-by-dnn-and-rvsm,default,parallel,1,10862,,,42,67637.58,69396.31999999999,86.85396745932414,93.37,67.76,3.6833541927409263,62.0,61.15519399249062,,0.4935828287744858,25.61,0.8448060075093835,,,,,10.0,1e-05,0.378,0.626,,,,
examples_mnist_048_parallel,2025-12-15T16:09:34.456171,examples,mnist,parallel,1,10,0.01,32.0,5408,7641.59,18344.489999999998,93.59433673469387,98.81,73.29,12.933673469387756,64.0,61.57142857142857,99.0,0.29406474543293953,25.519999999999996,2.4285714285714306,,,,,,,,,,,,
examples_mnist_040_parallel,2025-12-15T15:31:15.458408,examples,mnist,parallel,1,10,0.014450205070750158,32.0,1,7640.6,18501.3,94.39438775510203,99.39,73.89,12.551020408163266,65.0,62.36734693877551,97.0,0.29227408872346694,25.5,2.632653061224488,,,,,,,,,,,,
examples_mnist_ff_058_parallel,2025-12-15T16:39:47.678517,examples,mnist_ff,parallel,1,10,0.017242866732540843,32.0,1,678.37,3268.3699999999994,181.5761111111111,318.89,85.72,46.611111111111114,70.0,61.833333333333336,91.10999703407288,0.17188109680394456,233.17,8.166666666666664,,,,,,,,,,,,
examples_mnist_ff_071_parallel,2025-12-15T17:03:17.033951,examples,mnist_ff,parallel,1,10,0.01,32.0,3122,679.26,3283.14,182.39666666666665,318.89,84.75,46.55555555555556,71.0,63.05555555555556,92.26999878883362,0.17142640823743188,234.14,7.944444444444443,,,,,,,,,,,,
examples_mnist_ff_070_parallel,2025-12-15T17:01:25.222600,examples,mnist_ff,parallel,1,10,0.01,32.0,486,678.44,3292.93,182.94055555555553,319.48,85.07,46.666666666666664,71.0,62.72222222222222,92.03999638557434,0.17083273530293075,234.41000000000003,8.277777777777779,,,,,,,,,,,,
examples_mnist_ff_053_parallel,2025-12-15T16:30:56.734272,examples,mnist_ff,parallel,1,6,0.01,32.0,1,400.07,1089.06,99.00545454545454,122.29,87.24,13.0,62.0,60.45454545454545,11.34999990463257,0.2686602244263429,35.05000000000001,1.5454545454545467,,,,,,,,,,,,
examples_mnist_ff_060_parallel,2025-12-15T16:43:31.440428,examples,mnist_ff,parallel,1,10,0.006611218876723974,32.0,1,680.61,3298.41,183.245,318.53,85.63,45.888888888888886,71.0,63.22222222222222,83.26999545097351,0.1710496554427975,232.89999999999998,7.777777777777779,,,,,,,,,,,,
MRT-OAST_default_028_parallel,2025-12-15T13:04:43.203984,MRT-OAST,default,parallel,1,10,0.0001,,3938,60920.52,358065.45000000094,234.3360274869116,315.47,89.43,94.54515706806282,84.0,80.14332460732984,,0.145399904440714,226.04000000000002,3.856675392670155,0.2,,,,,0.0,,,0.9148,0.9821,0.8393,
examples_mnist_034_parallel,2025-12-15T15:03:49.231799,examples,mnist,parallel,1,11,0.01,32.0,1,5994.07,14767.15,95.89058441558441,100.11,76.5,12.493506493506494,67.0,65.70779220779221,99.0,0.2887147287105478,23.61,1.2922077922077904,,,,,,,,,,,,
examples_mnist_041_parallel,2025-12-15T15:36:10.234432,examples,mnist,parallel,1,10,0.018634219502267773,32.0,1,7597.63,18360.640000000003,94.15712820512822,99.11,73.47,12.810256410256411,64.0,62.06153846153846,98.0,0.29268629997299506,25.64,1.9384615384615387,,,,,,,,,,,,
examples_mnist_ff_065_parallel,2025-12-15T16:52:23.869152,examples,mnist_ff,parallel,1,10,0.01,56.0,1,333.3,948.95,105.4388888888889,132.74,84.68,21.22222222222222,58.0,57.0,6.92000016570091,0.2599337102749074,48.06,1.0,,,,,,,,,,,,
examples_mnist_045_parallel,2025-12-15T15:55:19.597002,examples,mnist,parallel,1,10,0.01,92.0,1,6710.98,16508.10000000001,92.74213483146073,97.71,75.92,9.691011235955056,64.0,61.46067415730337,99.0,0.28902867813884087,21.789999999999992,2.539325842696627,,,,,,,,,,,,
examples_mnist_046_parallel,2025-12-15T15:59:59.450199,examples,mnist,parallel,1,10,0.01,73.0,1,6858.57,16766.230000000007,93.14572222222226,98.04,73.18,10.383333333333333,64.0,61.41111111111111,99.0,0.29031229894009675,24.86,2.5888888888888886,,,,,,,,,,,,
MRT-OAST_default_023_parallel,2025-12-15T10:38:27.835821,MRT-OAST,default,parallel,1,12,0.0001,,1334,72823.25,432963.4599999993,236.59205464480837,314.65,90.99,94.63770491803278,84.0,80.37650273224044,,0.14398015716941256,223.65999999999997,3.6234972677595607,0.2,,,,,0.0,,,0.9244,0.9862,0.8558,
examples_mnist_038_parallel,2025-12-15T15:21:24.306216,examples,mnist,parallel,1,10,0.017704128820465466,32.0,1,7586.47,18377.899999999998,94.73144329896905,99.33,74.03,12.762886597938145,65.0,62.88659793814433,98.0,0.2921877172448244,25.299999999999997,2.1134020618556733,,,,,,,,,,,,
examples_mnist_044_parallel,2025-12-15T15:50:42.192572,examples,mnist,parallel,1,10,0.01,48.0,1,7184.54,17457.59,93.3560962566845,98.25,73.57,10.79144385026738,64.0,61.705882352941174,99.0,0.2915551537143907,24.680000000000007,2.294117647058826,,,,,,,,,,,,
examples_mnist_049_parallel,2025-12-15T16:14:29.182758,examples,mnist,parallel,1,10,0.01,32.0,8578,7599.62,18278.01000000001,93.73338461538467,98.72,73.38,12.712820512820512,64.0,61.707692307692305,99.0,0.29367527088067946,25.340000000000003,2.292307692307695,,,,,,,,,,,,
MRT-OAST_default_030_parallel,2025-12-15T14:00:13.339026,MRT-OAST,default,parallel,1,10,0.0001,,1334,61177.05,362307.6400000003,237.11232984293213,312.32,90.15,94.46400523560209,84.0,80.6282722513089,,0.14446106658542948,222.17,3.3717277486911,0.2,,,,,0.00014085296838095207,,,0.8926,0.9831,0.7917,
VulBERTa_mlp_004_parallel,2025-12-14T22:10:12.832882,VulBERTa,mlp,parallel,1,18,3e-05,,42,257543.32,1534201.7199999953,233.907870102149,319.72,89.09,91.87162677237384,84.0,79.32977588046958,,0.14373882123318207,230.63000000000002,4.670224119530417,,,,,,0.0,,,,,,0.691966712474823
VulBERTa_mlp_011_parallel,2025-12-15T05:40:23.697751,VulBERTa,mlp,parallel,1,10,3e-05,,8020,143114.76,883813.5499999974,242.33988209487177,319.05,88.35,91.40471620510009,84.0,79.8590622429394,,0.13936197746851517,230.70000000000002,4.140937757060598,,,,,,0.0,,,,,,0.6843023300170898
examples_mnist_ff_068_parallel,2025-12-15T16:57:41.790880,examples,mnist_ff,parallel,1,10,0.01,32.0,44,685.96,3257.4699999999993,180.9705555555555,318.73,84.31,47.166666666666664,69.0,61.111111111111114,91.6700005531311,0.17395008913560026,234.42000000000002,7.888888888888886,,,,,,,,,,,,
examples_mnist_ff_062_parallel,2025-12-15T16:47:15.156007,examples,mnist_ff,parallel,1,10,0.019657321982762835,32.0,1,686.84,3283.72,182.42888888888888,319.13,85.18,44.111111111111114,71.0,63.333333333333336,90.77000021934509,0.1729831560283688,233.95,7.666666666666664,,,,,,,,,,,,
bug-localization-by-dnn-and-rvsm_default_019_parallel,2025-12-15T08:50:02.526708,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,3568,66195.38,68467.94000000002,87.10933842239189,93.74,74.46,3.746819338422392,62.0,61.39312977099237,,0.49156206753256937,19.28,0.6068702290076331,,,,,10.0,1e-05,0.382,0.63,,,,
bug-localization-by-dnn-and-rvsm_default_017_parallel,2025-12-15T08:14:20.078398,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,1765,66752.37,68423.98000000007,86.72240811153367,94.24,50.7,3.719898605830165,62.0,61.00380228136882,,0.4938169287748927,43.53999999999999,0.9961977186311799,,,,,10.0,1e-05,0.364,0.621,,,,
VulBERTa_mlp_008_parallel,2025-12-15T02:28:42.276680,VulBERTa,mlp,parallel,1,10,3e-05,,42,144602.65,881844.2999999981,239.89235582154464,318.93,88.89,91.75108813928183,84.0,79.16947769314473,,0.14087688603877702,230.04000000000002,4.830522306855272,,,,,,7.609946965358083e-05,,,,,,0.683940052986145
examples_mnist_ff_067_parallel,2025-12-15T16:55:49.790868,examples,mnist_ff,parallel,1,10,0.01,33.0,1,338.37,949.6499999999999,105.51666666666665,130.63,84.22,21.333333333333332,58.0,56.666666666666664,6.05999976396561,0.2627055480504961,46.41,1.3333333333333357,,,,,,,,,,,,
bug-localization-by-dnn-and-rvsm_default_014_parallel,2025-12-15T07:20:24.259053,bug-localization-by-dnn-and-rvsm,default,parallel,1,2553,,,42,67199.12,69125.97,87.39060682680152,94.92,72.89,3.7193426042983564,63.0,61.603034134007586,,0.4929328856485625,22.03,1.3969658659924136,,,,,10.0,1e-05,0.378,0.626,,,,
examples_mnist_036_parallel,2025-12-15T15:11:47.496282,examples,mnist,parallel,1,6,0.01,32.0,1,3364.44,8108.730000000001,94.2875581395349,98.76,75.42,12.44186046511628,65.0,63.08139534883721,99.0,0.29324415135485654,23.340000000000003,1.9186046511627879,,,,,,,,,,,,
VulBERTa_mlp_001_parallel,2025-12-14T17:48:48.361668,VulBERTa,mlp,parallel,1,16,3e-05,,42,226774.29,1389818.3800000006,240.41141325030281,319.27,79.92,91.92285071786888,84.0,78.72963155163467,,0.1402791774380617,239.34999999999997,5.270368448365332,,,,,,0.0,,,,,,0.6845061779022217
examples_mnist_033_parallel,2025-12-15T14:59:36.917368,examples,mnist,parallel,1,8,0.01,32.0,1,4460.47,10996.060000000001,96.45666666666668,101.02,77.06,12.078947368421053,68.0,67.29824561403508,99.0,0.2885815897876172,23.959999999999994,0.701754385964918,,,,,,,,,,,,
VulBERTa_mlp_007_parallel,2025-12-15T01:24:16.509398,VulBERTa,mlp,parallel,1,10,3e-05,,42,144860.01,876222.92,237.91010589193593,319.46,89.0,91.72386641325006,84.0,78.95574260114037,,0.14186899589047092,230.45999999999998,5.044257398859628,,,,,,1.620273741011439e-05,,,,,,0.683940052986145
examples_mnist_ff_063_parallel,2025-12-15T16:48:57.966114,examples,mnist_ff,parallel,1,10,0.01,73.0,1,333.52,979.45,108.82777777777778,138.59,85.52,20.77777777777778,60.0,59.0,7.44999945163727,0.25401951301248316,53.07000000000001,1.0,,,,,,,,,,,,
examples_mnist_ff_057_parallel,2025-12-15T16:37:55.926124,examples,mnist_ff,parallel,1,13,0.01,32.0,1,408.41,1074.28,97.66181818181818,118.67,84.67,15.454545454545455,59.0,57.27272727272727,11.34999990463257,0.2754520499902205,34.0,1.7272727272727266,,,,,,,,,,,,
examples_mnist_ff_064_parallel,2025-12-15T16:50:40.946584,examples,mnist_ff,parallel,1,10,0.01,117.0,1,336.55,977.3100000000001,108.59,139.58,84.37,22.333333333333332,59.0,58.0,6.3000001013279,0.25615362367375516,55.21000000000001,1.0,,,,,,,,,,,,
bug-localization-by-dnn-and-rvsm_default_013_parallel,2025-12-15T07:02:27.959127,bug-localization-by-dnn-and-rvsm,default,parallel,1,3816,,,42,67058.47,69669.08999999994,87.96602272727264,97.47,70.79,3.6893939393939394,66.0,63.39141414141414,,0.49045320489885164,26.679999999999993,2.6085858585858617,,,,,10.0,1e-05,0.377,0.624,,,,
MRT-OAST_default_024_parallel,2025-12-15T11:13:48.916209,MRT-OAST,default,parallel,1,13,0.0001,,1334,78356.73,464952.6099999994,235.29990384615354,312.96,90.45,94.7494939271255,84.0,80.17611336032388,,0.1442212092286138,222.51,3.823886639676118,0.2,,,,,0.0,,,0.9278,0.99,0.8595,
MRT-OAST_default_031_parallel,2025-12-15T14:28:09.569087,MRT-OAST,default,parallel,1,10,0.0001,,1334,61355.03,357657.610000001,231.94397535668028,316.9,90.26,94.27237354085604,84.0,80.11997405966278,,0.14642763521405908,226.64,3.8800259403372195,0.2,,,,,0.0007244437848840563,,,0.8578,0.9776,0.7227,
MRT-OAST_default_032_parallel,2025-12-15T14:56:05.268245,MRT-OAST,default,parallel,1,10,0.0001,,1334,61574.48,356419.95000000036,231.1413424124516,313.42,91.22,94.32360570687419,84.0,80.09143968871595,,0.14730933137075525,222.20000000000002,3.908560311284049,0.2,,,,,0.0006294700300616521,,,0.8648,0.9796,0.736,
bug-localization-by-dnn-and-rvsm_default_020_parallel,2025-12-15T09:07:57.247614,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,6241,67194.47,68468.23999999996,86.99903430749677,94.11,67.49,3.583227445997459,62.0,61.53240152477764,,0.4953053790536841,26.620000000000005,0.46759847522235987,,,,,10.0,1e-05,0.385,0.631,,,,
MRT-OAST_default_027_parallel,2025-12-15T12:37:00.075925,MRT-OAST,default,parallel,1,10,0.0001,,4230,60833.38,358166.38999999996,234.55559266535687,315.4,90.4,94.60183366077275,84.0,80.07727570399476,,0.14518714413614117,224.99999999999997,3.922724296005242,0.2,,,,,0.0,,,0.8984,0.9814,0.8054,
VulBERTa_mlp_033_parallel,2025-12-17T08:51:11.394021,VulBERTa,mlp,parallel,1,10,3e-05,,5642,152645.51,748441.5800000022,228.18340853658603,318.98,4.85,82.85579268292683,84.0,79.07378048780488,,0.1694015059077138,314.13,4.926219512195118,,,,,,0.0,,,,,,0.6637400388717651
VulBERTa_mlp_025_parallel,2025-12-17T01:01:53.850683,VulBERTa,mlp,parallel,1,9,3e-05,,42,140056.52,637840.8800000004,212.6136266666668,319.68,4.94,82.99333333333334,85.0,78.70966666666666,,0.18004497765386532,314.74,6.290333333333336,,,,,,0.0,,,,,,0.7030154466629028
VulBERTa_mlp_019,2025-12-16T17:29:19.671615,VulBERTa,mlp,default,0,10,3e-05,,42,101134.13,685999.970000002,217.22608296390183,319.32,4.96,88.96991766941102,84.0,77.69759341355288,,0.1284839902120868,314.36,6.30240658644712,,,,,,0.00011632348333038773,,,,,,0.683940052986145
VulBERTa_mlp_032_parallel,2025-12-17T07:53:21.581650,VulBERTa,mlp,parallel,1,10,3e-05,,4473,155240.55,714035.1200000001,214.68283824413714,319.22,4.7,83.08929645219483,84.0,78.96361996392062,,0.17858609800962216,314.52000000000004,5.036380036079379,,,,,,0.0,,,,,,0.6873753070831299
VulBERTa_mlp_012,2025-12-16T11:04:46.013108,VulBERTa,mlp,default,0,10,3e-05,,8504,100587.1,690298.820000001,220.61323745605657,318.68,5.09,88.46756152125279,84.0,78.18855864493449,,0.127182817972028,313.59000000000003,5.8114413550655115,,,,,,0.0,,,,,,0.6927400827407837
VulBERTa_mlp_004,2025-12-16T02:54:40.001740,VulBERTa,mlp,default,0,18,3e-05,,42,180355.98,1205129.0199999996,214.35948416933468,318.61,5.22,89.05869797225186,84.0,77.75755958733546,,0.13017533932160946,313.39,6.242440412664536,,,,,,0.0,,,,,,0.691966712474823
VulBERTa_mlp_030_parallel,2025-12-17T05:55:53.242351,VulBERTa,mlp,parallel,1,10,3.394082337055034e-05,,42,155713.98,709169.7199999983,212.51714713814755,318.51,4.73,83.1609229847168,85.0,78.82079712316452,,0.18004036843335158,313.78,6.179202876835475,,,,,,0.0,,,,,,0.6895551085472107
VulBERTa_mlp_001,2025-12-15T23:43:37.144195,VulBERTa,mlp,default,0,17,3e-05,,42,167334.88,1227385.6099999966,236.21739992301704,319.55,4.49,89.29080061585836,83.0,77.88779830638953,,0.11997735833077237,315.06,5.112201693610473,,,,,,0.0,,,,,,0.6844493746757507
VulBERTa_mlp_027_parallel,2025-12-17T02:59:40.429430,VulBERTa,mlp,parallel,1,10,3.888216794334247e-05,,42,155819.79,709893.4900000008,212.3522255459171,318.88,4.85,82.83128926114269,84.0,78.98115465151062,,0.17999006553301325,314.03,5.0188453484893785,,,,,,0.0,,,,,,0.6880665421485901
VulBERTa_mlp_029_parallel,2025-12-17T04:57:04.144282,VulBERTa,mlp,parallel,1,10,4.298272748268137e-05,,42,155465.33,703931.6199999994,211.32741519063327,319.17,4.84,83.16061242870009,85.0,78.75502851996397,,0.18090049074528378,314.33000000000004,6.244971480036028,,,,,,0.0,,,,,,0.6929503083229065
VulBERTa_mlp_017,2025-12-16T15:38:59.622677,VulBERTa,mlp,default,0,10,3e-05,,42,101079.61,689061.6500000008,218.05748417721546,318.9,5.02,88.87531645569621,84.0,78.11898734177215,,0.1279259989536553,313.88,5.881012658227846,,,,,,1.8574350101742704e-05,,,,,,0.683940052986145
VulBERTa_mlp_007,2025-12-16T06:32:23.849478,VulBERTa,mlp,default,0,10,3.059743923758605e-05,,42,101272.29,677990.1900000018,215.23498095238153,319.42,5.21,88.59396825396826,84.0,78.0047619047619,,0.12995915060609584,314.21000000000004,5.9952380952380935,,,,,,0.0,,,,,,0.6893314719200134
VulBERTa_mlp_024_parallel,2025-12-17T00:08:52.199003,VulBERTa,mlp,parallel,1,19,3e-05,,42,289527.89,1395968.9200000053,224.32410734372573,318.88,4.92,83.45155069901976,84.0,79.58251647115539,,0.17177599404652633,313.96,4.417483528844613,,,,,,0.0,,,,,,0.7151914238929749
VulBERTa_mlp_021_parallel,2025-12-16T20:06:58.877972,VulBERTa,mlp,parallel,1,18,3e-05,,42,273761.03,1326324.1599999922,225.29712247324483,319.36,4.94,83.5294717173433,84.0,79.3640224222864,,0.17109153419512704,314.42,4.635977577713604,,,,,,0.0,,,,,,0.691966712474823
VulBERTa_mlp_016,2025-12-16T14:43:51.184087,VulBERTa,mlp,default,0,10,3e-05,,42,101016.15,681145.080000002,215.3477963958274,318.77,4.8,89.01296237748973,84.0,77.51406892190958,,0.12915003470575975,313.96999999999997,6.485931078090417,,,,,,4.8904201144255906e-05,,,,,,0.683940052986145
VulBERTa_mlp_023_parallel,2025-12-16T22:20:32.067841,VulBERTa,mlp,parallel,1,11,3e-05,,42,169936.42,796747.0500000018,218.5263439385633,318.95,4.81,83.06006582556226,84.0,79.29484366428963,,0.17579324078025219,314.14,4.70515633571037,,,,,,0.0,,,,,,0.6896445155143738
VulBERTa_mlp_020,2025-12-16T18:24:25.539231,VulBERTa,mlp,default,0,10,3e-05,,42,101758.48,690723.3100000006,218.79103896103916,319.23,4.87,88.8907190370605,83.0,77.89230281913208,,0.12840481798326234,314.36,5.107697180867916,,,,,,2.9203128586288252e-05,,,,,,0.683940052986145
VulBERTa_mlp_013,2025-12-16T11:59:19.489216,VulBERTa,mlp,default,0,10,3e-05,,7847,100299.45,700445.2000000002,224.07076135636603,319.53,4.8,88.27799104286628,84.0,78.25815738963531,,0.12525772104752741,314.72999999999996,5.741842610364685,,,,,,0.0,,,,,,0.6707081198692322
VulBERTa_mlp_039_parallel,2025-12-17T14:41:35.398688,VulBERTa,mlp,parallel,1,10,3e-05,,42,154806.83,743591.5700000001,223.63656240601506,319.15,5.22,83.41293233082706,84.0,78.81353383458647,,0.17231423163709997,313.92999999999995,5.186466165413535,,,,,,0.00015995014748061343,,,,,,0.683940052986145
VulBERTa_mlp_031_parallel,2025-12-17T06:54:43.256103,VulBERTa,mlp,parallel,1,10,3e-05,,1019,155840.74,712291.3300000002,213.38865488316364,319.36,5.0,83.12612342720192,84.0,78.9715398442181,,0.17951270939685474,314.36,5.0284601557819,,,,,,0.0,,,,,,0.6854239702224731
VulBERTa_mlp_011,2025-12-16T10:10:09.944360,VulBERTa,mlp,default,0,10,3e-05,,3551,100094.54,702201.5700000003,224.56078349856102,319.01,4.76,88.2916533418612,84.0,78.11704509114166,,0.12476009636890792,314.25,5.882954908858338,,,,,,0.0,,,,,,0.6677255630493164
VulBERTa_mlp_010,2025-12-16T09:15:35.562561,VulBERTa,mlp,default,0,10,3.912037844843647e-05,,42,99449.63,722346.5399999989,233.69347783888674,319.0,4.9,88.48722096408929,83.0,78.362018764154,,0.12101495922036257,314.1,4.637981235845999,,,,,,0.0,,,,,,0.6880665421485901
VulBERTa_mlp_003,2025-12-16T01:17:25.276875,VulBERTa,mlp,default,0,9,3e-05,,42,90829.33,614200.9899999985,216.64937918871198,319.01,5.01,88.30017636684303,84.0,77.8215167548501,,0.1288303884576201,314.0,6.178483245149906,,,,,,0.0,,,,,,0.7030154466629028
VulBERTa_mlp_008,2025-12-16T07:27:16.067503,VulBERTa,mlp,default,0,10,4.301485240369214e-05,,42,101083.76,676652.2200000003,215.15173926868056,319.05,5.07,88.49157392686804,84.0,77.86232114467408,,0.12997181897126575,313.98,6.137678855325916,,,,,,0.0,,,,,,0.6929503083229065
VulBERTa_mlp_018,2025-12-16T16:34:13.194716,VulBERTa,mlp,default,0,10,3e-05,,42,101266.35,682535.2300000022,215.65094154818394,319.42,4.91,88.88815165876777,84.0,78.0,,0.12919896129834252,314.51,6.0,,,,,,0.0002955238308937522,,,,,,0.683940052986145
VulBERTa_mlp_006,2025-12-16T05:37:26.042339,VulBERTa,mlp,default,0,10,1.9380814963969665e-05,,42,100850.47,672014.9700000008,214.22217723940096,319.04,4.95,88.4615875039847,84.0,77.72362129423016,,0.13048904088659974,314.09000000000003,6.276378705769844,,,,,,0.0,,,,,,0.7655699253082275
VulBERTa_mlp_035_parallel,2025-12-17T10:47:11.050779,VulBERTa,mlp,parallel,1,10,3e-05,,7680,153400.49,756055.0399999998,229.24652516676767,318.86,4.85,82.70679199514858,84.0,79.26076409945422,,0.16867288717239426,314.01,4.739235900545779,,,,,,0.0,,,,,,0.6834236979484558
VulBERTa_mlp_037_parallel,2025-12-17T12:44:33.329322,VulBERTa,mlp,parallel,1,10,3e-05,,42,154723.99,737696.2599999998,221.930282791817,319.24,4.88,83.48225030084235,84.0,78.96961492178099,,0.17337570499997063,314.36,5.0303850782190125,,,,,,0.0004127049767576194,,,,,,0.683940052986145
VulBERTa_mlp_005,2025-12-16T04:42:40.356483,VulBERTa,mlp,default,0,20,3e-05,,42,200442.65,1344203.4900000033,215.0381522956332,318.57,5.2,89.15037593984962,84.0,78.02335626299792,,0.1297660640902515,313.37,5.976643737002078,,,,,,0.0,,,,,,0.6802908778190613
VulBERTa_mlp_022_parallel,2025-12-16T21:16:25.354286,VulBERTa,mlp,parallel,1,12,3e-05,,42,183626.61,896376.2300000011,226.5865091001014,319.11,4.91,83.07406471183013,84.0,79.43882709807886,,0.1700241917882362,314.2,4.5611729019211396,,,,,,0.0,,,,,,0.6929996609687805
VulBERTa_mlp_009,2025-12-16T08:21:37.847438,VulBERTa,mlp,default,0,10,1.7107349147913364e-05,,42,100130.05,687522.3000000018,220.71341894061052,319.53,5.15,88.4032102728732,84.0,78.06645264847512,,0.12712467626104304,314.38,5.933547351524879,,,,,,0.0,,,,,,0.7746571898460388
VulBERTa_mlp_028_parallel,2025-12-17T03:58:22.328502,VulBERTa,mlp,parallel,1,10,3.9602651245544245e-05,,42,155663.34,706166.3299999981,211.99829780846537,318.82,4.92,83.22335634944461,85.0,78.86700690483339,,0.18061961129743925,313.9,6.132993095166611,,,,,,0.0,,,,,,0.6927470564842224
VulBERTa_mlp_038_parallel,2025-12-17T13:42:59.325498,VulBERTa,mlp,parallel,1,10,3e-05,,42,154262.39,744144.6399999976,224.54575739287796,319.23,5.12,83.46650573325287,84.0,78.99336149668075,,0.17170657046172094,314.11,5.006638503319252,,,,,,5.099367567044031e-05,,,,,,0.683940052986145
VulBERTa_mlp_002,2025-12-16T00:27:51.201329,VulBERTa,mlp,default,0,8,3e-05,,42,80923.6,555008.1500000013,220.06667327517894,319.59,5.06,87.95757335448057,84.0,77.57652656621728,,0.12725202036224775,314.53,6.423473433782718,,,,,,0.0,,,,,,0.6752550005912781
VulBERTa_mlp_036_parallel,2025-12-17T11:45:57.763344,VulBERTa,mlp,parallel,1,10,3e-05,,42,155419.22,738867.1000000016,221.54935532233932,319.1,4.98,83.20659670164918,84.0,79.04647676161919,,0.17379134235218954,314.12,4.953523238380811,,,,,,6.423527020077526e-05,,,,,,0.683940052986145
VulBERTa_mlp_040_parallel,2025-12-17T15:40:15.136506,VulBERTa,mlp,parallel,1,10,3e-05,,42,155232.4,744066.8099999991,223.57776742788434,319.45,4.93,83.21364182692308,84.0,78.93900240384616,,0.172614851957893,314.52,5.06099759615384,,,,,,0.0009534088184387403,,,,,,0.683940052986145
VulBERTa_mlp_034_parallel,2025-12-17T09:49:02.496052,VulBERTa,mlp,parallel,1,10,3e-05,,9032,152463.74,753154.8399999992,229.5503931728129,318.95,4.93,82.82566290765011,84.0,78.989332520573,,0.16835314929161474,314.02,5.010667479426999,,,,,,0.0,,,,,,0.6868480443954468
VulBERTa_mlp_026_parallel,2025-12-17T02:00:45.344593,VulBERTa,mlp,parallel,1,10,2.8613808398421448e-05,,42,155863.57,709022.6400000019,212.28222754491074,318.51,4.84,83.08203592814371,85.0,78.9254491017964,,0.18021280510415316,313.67,6.074550898203597,,,,,,0.0,,,,,,0.6864326596260071
VulBERTa_mlp_014,2025-12-16T12:53:54.379296,VulBERTa,mlp,default,0,10,3e-05,,4057,100722.16,690854.3499999987,220.86136508951364,319.8,4.79,88.47314578005115,84.0,78.01150895140665,,0.12724248222070178,315.01,5.988491048593346,,,,,,0.0,,,,,,0.6928403973579407
VulBERTa_mlp_015,2025-12-16T13:48:39.488661,VulBERTa,mlp,default,0,10,3e-05,,3040,100547.78,695003.08,221.47963033779476,318.96,5.06,88.16475462077757,84.0,78.45506692160612,,0.126387620271066,313.9,5.544933078393882,,,,,,0.0,,,,,,0.6926372051239014
bug-localization-by-dnn-and-rvsm_default_026,2025-12-18T18:36:23.542829,bug-localization-by-dnn-and-rvsm,default,default,0,10000,,,42,38229.34,17593.690000000006,72.40201646090537,80.54,42.21,0.25102880658436216,50.0,49.06995884773662,,0.6848309738830013,38.330000000000005,0.930041152263378,,,,,7.0,1e-05,0.384,0.63,,,,
bug-localization-by-dnn-and-rvsm_default_038,2025-12-18T21:03:00.700753,bug-localization-by-dnn-and-rvsm,default,default,0,10000,,,1888,56409.06,24936.240000000013,71.04341880341885,79.12,48.8,0.21937321937321938,48.0,48.0,,0.6934519880066824,30.320000000000007,0.0,,,,,10.0,1e-05,0.383,0.627,,,,
bug-localization-by-dnn-and-rvsm_default_041_parallel,2025-12-18T21:54:56.080102,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,83681.96,4074.6099999999988,4.107469758064515,4.79,3.71,0.0,47.0,37.55342741935484,,0.9535691743649507,1.08,9.44657258064516,,,,,10.0,1.7422214989398934e-05,0.382,0.628,,,,
VulBERTa_mlp_019,2025-12-18T16:14:43.363858,VulBERTa,mlp,default,0,10,3e-05,,42,102232.2,668649.6499999991,210.20108456460204,319.25,5.03,89.11191449229801,84.0,77.22320025149324,,0.13261720975788976,314.22,6.776799748506761,,,,,,0.00035492909607763687,,,,,,0.683940052986145
VulBERTa_mlp_012,2025-12-18T09:49:20.744513,VulBERTa,mlp,default,0,10,3e-05,,2376,101687.01,672970.9300000016,213.30298890649811,318.93,5.07,88.33343898573692,84.0,77.77749603803487,,0.13126698217280233,313.86,6.222503961965131,,,,,,0.0,,,,,,0.6704787015914917
VulBERTa_mlp_004,2025-12-18T02:50:52.404328,VulBERTa,mlp,default,0,17,3e-05,,42,171395.41,1133806.2299999986,213.68379758763638,318.85,5.09,89.36581228797587,84.0,77.97663022992839,,0.1313171886605967,313.76000000000005,6.023369770071611,,,,,,0.0,,,,,,0.6844493746757507
bug-localization-by-dnn-and-rvsm_default_022,2025-12-18T17:40:24.817993,bug-localization-by-dnn-and-rvsm,default,default,0,10000,,,42,56943.89,25785.949999999993,73.04801699716712,81.28,42.41,0.32011331444759206,53.0,51.61756373937677,,0.688311375919499,38.870000000000005,1.3824362606232299,,,,,10.0,6.29612070458038e-06,0.379,0.627,,,,
